cell_id,zone_id,stratum,include,x0,x1,y0,y1,img_path,strata_score,black_frac,stratum_auto
slavija-centar_r32_c06,1,2,1,95,113,783,808,./images/slavija-centar.jpeg,0.3554496339388402,0.03441295546558704,2
slavija-centar_r32_c07,1,2,1,114,131,783,808,./images/slavija-centar.jpeg,0.35286355176421147,0.027777777777777776,2
slavija-centar_r32_c08,1,3,1,132,150,783,808,./images/slavija-centar.jpeg,0.3266813172689005,0.04048582995951417,3
slavija-centar_r32_c09,1,3,1,151,169,783,808,./images/slavija-centar.jpeg,0.3268515960142399,0.058704453441295545,3
slavija-centar_r32_c10,1,3,1,170,188,783,808,./images/slavija-centar.jpeg,0.3246874585722114,0.01417004048582996,3
slavija-centar_r32_c11,1,3,1,189,207,783,808,./images/slavija-centar.jpeg,0.32801528035799493,0.02834008097165992,3
slavija-centar_r32_c12,1,3,1,208,226,783,808,./images/slavija-centar.jpeg,0.3316442882391796,0.03441295546558704,3
slavija-centar_r32_c13,1,1,1,227,245,783,808,./images/slavija-centar.jpeg,0.3597193553517769,0.06882591093117409,1
slavija-centar_r32_c14,1,2,1,246,263,783,808,./images/slavija-centar.jpeg,0.3412141105144882,0.09401709401709402,2
slavija-centar_r32_c15,1,2,1,264,282,783,808,./images/slavija-centar.jpeg,0.3355632627924696,0.048582995951417005,2
slavija-centar_r32_c16,1,2,1,283,301,783,808,./images/slavija-centar.jpeg,0.344886225739166,0.044534412955465584,2
slavija-centar_r32_c17,1,2,1,302,320,783,808,./images/slavija-centar.jpeg,0.3500265906545613,0.0931174089068826,2
slavija-centar_r32_c18,1,1,1,321,339,783,808,./images/slavija-centar.jpeg,0.36111114203055705,0.0708502024291498,1
slavija-centar_r32_c19,1,2,1,340,358,783,808,./images/slavija-centar.jpeg,0.33678495084371396,0.07489878542510121,2
slavija-centar_r32_c20,1,2,1,359,377,783,808,./images/slavija-centar.jpeg,0.3500905866258204,0.08502024291497975,2
slavija-centar_r32_c21,1,2,1,378,395,783,808,./images/slavija-centar.jpeg,0.35248645418545954,0.0811965811965812,2
slavija-centar_r32_c22,1,2,1,396,414,783,808,./images/slavija-centar.jpeg,0.344017845068316,0.06477732793522267,2
slavija-centar_r32_c23,1,3,1,415,433,783,808,./images/slavija-centar.jpeg,0.33031894451344385,0.09716599190283401,3
slavija-centar_r32_c24,1,3,1,434,452,783,808,./images/slavija-centar.jpeg,0.33354596395249325,0.06275303643724696,3
slavija-centar_r32_c25,1,3,1,453,471,783,808,./images/slavija-centar.jpeg,0.3330847438088792,0.06477732793522267,3
slavija-centar_r32_c26,1,3,1,472,490,783,808,./images/slavija-centar.jpeg,0.3064379790310694,0.05465587044534413,3
slavija-centar_r32_c27,1,2,1,491,508,783,808,./images/slavija-centar.jpeg,0.3392306695438293,0.0811965811965812,2
slavija-centar_r32_c28,1,2,1,509,527,783,808,./images/slavija-centar.jpeg,0.33898837770058465,0.048582995951417005,2
slavija-centar_r32_c29,1,2,1,528,546,783,808,./images/slavija-centar.jpeg,0.33635643209585486,0.06275303643724696,2
slavija-centar_r32_c30,1,3,1,547,565,783,808,./images/slavija-centar.jpeg,0.32989667821300406,0.044534412955465584,3
slavija-centar_r32_c31,1,2,1,566,584,783,808,./images/slavija-centar.jpeg,0.3386151113529042,0.05263157894736842,2
slavija-centar_r32_c32,1,3,1,585,603,783,808,./images/slavija-centar.jpeg,0.29568120364545947,0.05668016194331984,3
slavija-centar_r32_c33,1,3,1,604,622,783,808,./images/slavija-centar.jpeg,0.32726935368827664,0.08299595141700405,3
slavija-centar_r32_c34,1,3,1,623,640,783,808,./images/slavija-centar.jpeg,0.29722423088479644,0.18376068376068377,3
slavija-centar_r32_c35,1,3,1,641,659,783,808,./images/slavija-centar.jpeg,0.32008679175354404,0.145748987854251,3
slavija-centar_r32_c36,1,2,1,660,678,783,808,./images/slavija-centar.jpeg,0.34583501295122077,0.17408906882591094,2
slavija-centar_r32_c37,1,2,1,679,697,783,808,./images/slavija-centar.jpeg,0.34538367044017015,0.1680161943319838,2
slavija-centar_r32_c38,1,2,1,698,716,783,808,./images/slavija-centar.jpeg,0.3363908096087226,0.1214574898785425,2
slavija-centar_r32_c39,1,2,1,717,735,783,808,./images/slavija-centar.jpeg,0.3373555279027168,0.1700404858299595,2
slavija-centar_r32_c40,1,2,1,736,754,783,808,./images/slavija-centar.jpeg,0.34149531202643346,0.10323886639676114,2
slavija-centar_r33_c01,1,1,1,1,18,809,833,./images/slavija-centar.jpeg,0.3622761858029395,0.0,1
slavija-centar_r33_c02,1,2,1,19,37,809,833,./images/slavija-centar.jpeg,0.3362986249107014,0.0,2
slavija-centar_r33_c03,1,1,1,38,56,809,833,./images/slavija-centar.jpeg,0.36001241382322396,0.0,1
slavija-centar_r33_c04,1,1,1,57,75,809,833,./images/slavija-centar.jpeg,0.37524311023236956,0.002105263157894737,1
slavija-centar_r33_c05,1,1,1,76,94,809,833,./images/slavija-centar.jpeg,0.3744733359523117,0.014736842105263158,1
slavija-centar_r33_c06,1,1,1,95,113,809,833,./images/slavija-centar.jpeg,0.3660764202820038,0.01263157894736842,1
slavija-centar_r33_c07,1,2,1,114,131,809,833,./images/slavija-centar.jpeg,0.3515790388821742,0.02666666666666667,2
slavija-centar_r33_c08,1,2,1,132,150,809,833,./images/slavija-centar.jpeg,0.3512200128742582,0.029473684210526315,2
slavija-centar_r33_c09,1,3,1,151,169,809,833,./images/slavija-centar.jpeg,0.3242757282091193,0.008421052631578947,3
slavija-centar_r33_c10,1,2,1,170,188,809,833,./images/slavija-centar.jpeg,0.3452327999912118,0.004210526315789474,2
slavija-centar_r33_c11,1,2,1,189,207,809,833,./images/slavija-centar.jpeg,0.34476701326167647,0.004210526315789474,2
slavija-centar_r33_c12,1,2,1,208,226,809,833,./images/slavija-centar.jpeg,0.3487258086979128,0.002105263157894737,2
slavija-centar_r33_c13,1,2,1,227,245,809,833,./images/slavija-centar.jpeg,0.35086586034467526,0.02526315789473684,2
slavija-centar_r33_c14,1,2,1,246,263,809,833,./images/slavija-centar.jpeg,0.3408653433810443,0.011111111111111112,2
slavija-centar_r33_c15,1,3,1,264,282,809,833,./images/slavija-centar.jpeg,0.3202812364458006,0.02526315789473684,3
slavija-centar_r33_c16,1,2,1,283,301,809,833,./images/slavija-centar.jpeg,0.3444840151861653,0.056842105263157895,2
slavija-centar_r33_c17,1,2,1,302,320,809,833,./images/slavija-centar.jpeg,0.3481232073381412,0.04421052631578947,2
slavija-centar_r33_c18,1,2,1,321,339,809,833,./images/slavija-centar.jpeg,0.3381437266844327,0.05263157894736842,2
slavija-centar_r33_c19,1,1,1,340,358,809,833,./images/slavija-centar.jpeg,0.36207031461742045,0.07368421052631578,1
slavija-centar_r33_c20,1,2,1,359,377,809,833,./images/slavija-centar.jpeg,0.341107004733336,0.08,2
slavija-centar_r33_c21,1,3,1,378,395,809,833,./images/slavija-centar.jpeg,0.3013247030800479,0.07555555555555556,3
slavija-centar_r33_c22,1,3,1,396,414,809,833,./images/slavija-centar.jpeg,0.3317144991397027,0.061052631578947365,3
slavija-centar_r33_c23,1,3,1,415,433,809,833,./images/slavija-centar.jpeg,0.3272603424077921,0.05473684210526316,3
slavija-centar_r33_c24,1,2,1,434,452,809,833,./images/slavija-centar.jpeg,0.35189237462805323,0.08210526315789474,2
slavija-centar_r33_c25,1,2,1,453,471,809,833,./images/slavija-centar.jpeg,0.345421722896293,0.056842105263157895,2
slavija-centar_r33_c26,1,2,1,472,490,809,833,./images/slavija-centar.jpeg,0.3492924831318829,0.0968421052631579,2
slavija-centar_r33_c27,1,3,1,491,508,809,833,./images/slavija-centar.jpeg,0.32164195166770126,0.051111111111111114,3
slavija-centar_r33_c28,1,3,1,509,527,809,833,./images/slavija-centar.jpeg,0.3229372499589445,0.02736842105263158,3
slavija-centar_r33_c29,1,1,1,528,546,809,833,./images/slavija-centar.jpeg,0.35805758153445477,0.031578947368421054,1
slavija-centar_r33_c30,1,2,1,547,565,809,833,./images/slavija-centar.jpeg,0.3550107544413401,0.037894736842105266,2
slavija-centar_r33_c31,1,3,1,566,584,809,833,./images/slavija-centar.jpeg,0.32292129875801356,0.05052631578947368,3
slavija-centar_r33_c32,1,3,1,585,603,809,833,./images/slavija-centar.jpeg,0.28100856194745005,0.0863157894736842,3
slavija-centar_r33_c33,1,3,1,604,622,809,833,./images/slavija-centar.jpeg,0.2496288688080064,0.12210526315789473,3
slavija-centar_r33_c34,1,3,1,623,640,809,833,./images/slavija-centar.jpeg,0.2693345623740779,0.13111111111111112,3
slavija-centar_r33_c35,1,3,1,641,659,809,833,./images/slavija-centar.jpeg,0.32080759106980217,0.21052631578947367,3
slavija-centar_r33_c36,1,3,1,660,678,809,833,./images/slavija-centar.jpeg,0.3310040063774962,0.18736842105263157,3
slavija-centar_r33_c37,1,3,1,679,697,809,833,./images/slavija-centar.jpeg,0.3338204622389157,0.16421052631578947,3
slavija-centar_r33_c38,1,2,1,698,716,809,833,./images/slavija-centar.jpeg,0.3555983850555535,0.1831578947368421,2
slavija-centar_r33_c39,1,2,1,717,735,809,833,./images/slavija-centar.jpeg,0.3526401773380061,0.21052631578947367,2
slavija-centar_r33_c40,1,2,1,736,754,809,833,./images/slavija-centar.jpeg,0.35678767719422766,0.1726315789473684,2
slavija-centar_r34_c01,1,2,1,1,18,834,858,./images/slavija-centar.jpeg,0.3419804087542059,0.0,2
slavija-centar_r34_c02,1,3,1,19,37,834,858,./images/slavija-centar.jpeg,0.32291615401798524,0.0,3
slavija-centar_r34_c03,1,2,1,38,56,834,858,./images/slavija-centar.jpeg,0.35419214359800977,0.0,2
slavija-centar_r34_c04,1,2,1,57,75,834,858,./images/slavija-centar.jpeg,0.34519465135507366,0.004210526315789474,2
slavija-centar_r34_c05,1,2,1,76,94,834,858,./images/slavija-centar.jpeg,0.3540084463055734,0.002105263157894737,2
slavija-centar_r34_c06,1,1,1,95,113,834,858,./images/slavija-centar.jpeg,0.37138039886471663,0.01263157894736842,1
slavija-centar_r34_c07,1,2,1,114,131,834,858,./images/slavija-centar.jpeg,0.3552625762924526,0.008888888888888889,2
slavija-centar_r34_c08,1,1,1,132,150,834,858,./images/slavija-centar.jpeg,0.36755668172635964,0.002105263157894737,1
slavija-centar_r34_c09,1,2,1,151,169,834,858,./images/slavija-centar.jpeg,0.34167053944394354,0.0,2
slavija-centar_r34_c10,1,3,1,170,188,834,858,./images/slavija-centar.jpeg,0.33075682300774145,0.0,3
slavija-centar_r34_c11,1,1,1,189,207,834,858,./images/slavija-centar.jpeg,0.3606489652895062,0.00631578947368421,1
slavija-centar_r34_c12,1,1,1,208,226,834,858,./images/slavija-centar.jpeg,0.37267001160815605,0.01263157894736842,1
slavija-centar_r34_c13,1,3,1,227,245,834,858,./images/slavija-centar.jpeg,0.32777573316734476,0.010526315789473684,3
slavija-centar_r34_c14,1,2,1,246,263,834,858,./images/slavija-centar.jpeg,0.3385083043566738,0.017777777777777778,2
slavija-centar_r34_c15,1,2,1,264,282,834,858,./images/slavija-centar.jpeg,0.339548460317495,0.023157894736842106,2
slavija-centar_r34_c16,1,3,1,283,301,834,858,./images/slavija-centar.jpeg,0.3307531715235926,0.004210526315789474,3
slavija-centar_r34_c17,1,2,1,302,320,834,858,./images/slavija-centar.jpeg,0.35599558685661825,0.031578947368421054,2
slavija-centar_r34_c18,1,2,1,321,339,834,858,./images/slavija-centar.jpeg,0.3365428017549904,0.02526315789473684,2
slavija-centar_r34_c19,1,2,1,340,358,834,858,./images/slavija-centar.jpeg,0.35077665212255793,0.07789473684210527,2
slavija-centar_r34_c20,1,1,1,359,377,834,858,./images/slavija-centar.jpeg,0.3595504683267667,0.08421052631578947,1
slavija-centar_r34_c21,1,1,1,378,395,834,858,./images/slavija-centar.jpeg,0.3630284485150951,0.08444444444444445,1
slavija-centar_r34_c22,1,1,1,396,414,834,858,./images/slavija-centar.jpeg,0.3599837552804702,0.08421052631578947,1
slavija-centar_r34_c23,1,3,1,415,433,834,858,./images/slavija-centar.jpeg,0.3333966834276111,0.06947368421052631,3
slavija-centar_r34_c24,1,1,1,434,452,834,858,./images/slavija-centar.jpeg,0.36135628760105576,0.05263157894736842,1
slavija-centar_r34_c25,1,2,1,453,471,834,858,./images/slavija-centar.jpeg,0.3496225853831652,0.07368421052631578,2
slavija-centar_r34_c26,1,2,1,472,490,834,858,./images/slavija-centar.jpeg,0.340775458469245,0.04631578947368421,2
slavija-centar_r34_c27,1,1,1,491,508,834,858,./images/slavija-centar.jpeg,0.3628443524369457,0.04666666666666667,1
slavija-centar_r34_c28,1,3,1,509,527,834,858,./images/slavija-centar.jpeg,0.31266504554439456,0.021052631578947368,3
slavija-centar_r34_c29,1,2,1,528,546,834,858,./images/slavija-centar.jpeg,0.3547235779513226,0.002105263157894737,2
slavija-centar_r34_c30,1,3,1,547,565,834,858,./images/slavija-centar.jpeg,0.26289958665344254,0.002105263157894737,3
slavija-centar_r34_c31,1,3,1,566,584,834,858,./images/slavija-centar.jpeg,0.26521631388226025,0.04,3
slavija-centar_r34_c32,1,3,1,585,603,834,858,./images/slavija-centar.jpeg,0.22932023354890502,0.06526315789473684,3
slavija-centar_r34_c33,1,3,1,604,622,834,858,./images/slavija-centar.jpeg,0.2973296616643353,0.11578947368421053,3
slavija-centar_r34_c34,1,3,1,623,640,834,858,./images/slavija-centar.jpeg,0.2970415003890168,0.12444444444444444,3
slavija-centar_r34_c35,1,3,1,641,659,834,858,./images/slavija-centar.jpeg,0.3342925192699511,0.14736842105263157,3
slavija-centar_r34_c36,1,3,1,660,678,834,858,./images/slavija-centar.jpeg,0.333227387415326,0.1705263157894737,3
slavija-centar_r34_c37,1,2,1,679,697,834,858,./images/slavija-centar.jpeg,0.3466370556990424,0.22105263157894736,2
slavija-centar_r34_c38,1,3,1,698,716,834,858,./images/slavija-centar.jpeg,0.3348428943461642,0.16210526315789472,3
slavija-centar_r34_c39,1,2,1,717,735,834,858,./images/slavija-centar.jpeg,0.34620387708382483,0.26526315789473687,2
slavija-centar_r34_c40,1,3,1,736,754,834,858,./images/slavija-centar.jpeg,0.27216509279875356,0.6863157894736842,3
slavija-centar_r35_c01,1,3,1,1,18,859,883,./images/slavija-centar.jpeg,0.14354742100716494,0.0022222222222222222,3
slavija-centar_r35_c02,1,3,1,19,37,859,883,./images/slavija-centar.jpeg,0.21365479932514514,0.0,3
slavija-centar_r35_c03,1,3,1,38,56,859,883,./images/slavija-centar.jpeg,0.2596810347010625,0.0,3
slavija-centar_r35_c04,1,3,1,57,75,859,883,./images/slavija-centar.jpeg,0.295088562843926,0.0,3
slavija-centar_r35_c05,1,3,1,76,94,859,883,./images/slavija-centar.jpeg,0.30198267739245765,0.002105263157894737,3
slavija-centar_r35_c06,1,3,1,95,113,859,883,./images/slavija-centar.jpeg,0.31013158036079286,0.002105263157894737,3
slavija-centar_r35_c07,1,2,1,114,131,859,883,./images/slavija-centar.jpeg,0.3456535402281343,0.013333333333333334,2
slavija-centar_r35_c08,1,2,1,132,150,859,883,./images/slavija-centar.jpeg,0.33914748314924414,0.0,2
slavija-centar_r35_c09,1,2,1,151,169,859,883,./images/slavija-centar.jpeg,0.3486244974304522,0.0,2
slavija-centar_r35_c10,1,1,1,170,188,859,883,./images/slavija-centar.jpeg,0.3595886768610065,0.004210526315789474,1
slavija-centar_r35_c11,1,2,1,189,207,859,883,./images/slavija-centar.jpeg,0.34040966679401397,0.004210526315789474,2
slavija-centar_r35_c12,1,2,1,208,226,859,883,./images/slavija-centar.jpeg,0.35436128883132917,0.002105263157894737,2
slavija-centar_r35_c13,1,1,1,227,245,859,883,./images/slavija-centar.jpeg,0.36948586044789167,0.010526315789473684,1
slavija-centar_r35_c14,1,1,1,246,263,859,883,./images/slavija-centar.jpeg,0.36703225271927414,0.011111111111111112,1
slavija-centar_r35_c15,1,1,1,264,282,859,883,./images/slavija-centar.jpeg,0.36255287335525627,0.004210526315789474,1
slavija-centar_r35_c16,1,2,1,283,301,859,883,./images/slavija-centar.jpeg,0.3473857775782631,0.0,2
slavija-centar_r35_c17,1,3,1,302,320,859,883,./images/slavija-centar.jpeg,0.31845715962879545,0.0,3
slavija-centar_r35_c18,1,3,1,321,339,859,883,./images/slavija-centar.jpeg,0.3286136325626238,0.004210526315789474,3
slavija-centar_r35_c19,1,3,1,340,358,859,883,./images/slavija-centar.jpeg,0.33326241076968033,0.016842105263157894,3
slavija-centar_r35_c20,1,2,1,359,377,859,883,./images/slavija-centar.jpeg,0.3388555119184059,0.03368421052631579,2
slavija-centar_r35_c21,1,2,1,378,395,859,883,./images/slavija-centar.jpeg,0.34825613004575207,0.06666666666666667,2
slavija-centar_r35_c22,1,2,1,396,414,859,883,./images/slavija-centar.jpeg,0.34535459290653725,0.06736842105263158,2
slavija-centar_r35_c23,1,1,1,415,433,859,883,./images/slavija-centar.jpeg,0.36066467615617437,0.061052631578947365,1
slavija-centar_r35_c24,1,2,1,434,452,859,883,./images/slavija-centar.jpeg,0.3470862422372657,0.0863157894736842,2
slavija-centar_r35_c25,1,2,1,453,471,859,883,./images/slavija-centar.jpeg,0.3524170388114055,0.05052631578947368,2
slavija-centar_r35_c26,1,2,1,472,490,859,883,./images/slavija-centar.jpeg,0.3511829132699473,0.04631578947368421,2
slavija-centar_r35_c27,1,2,1,491,508,859,883,./images/slavija-centar.jpeg,0.3363185152160888,0.02666666666666667,2
slavija-centar_r35_c28,1,2,1,509,527,859,883,./images/slavija-centar.jpeg,0.3405387764146186,0.018947368421052633,2
slavija-centar_r35_c29,1,3,1,528,546,859,883,./images/slavija-centar.jpeg,0.3074677985037074,0.008421052631578947,3
slavija-centar_r35_c30,1,3,1,547,565,859,883,./images/slavija-centar.jpeg,0.2775931577169175,0.021052631578947368,3
slavija-centar_r35_c31,1,3,1,566,584,859,883,./images/slavija-centar.jpeg,0.18008727327288016,0.004210526315789474,3
slavija-centar_r35_c32,1,3,1,585,603,859,883,./images/slavija-centar.jpeg,0.20008303729777213,0.031578947368421054,3
slavija-centar_r35_c33,1,3,1,604,622,859,883,./images/slavija-centar.jpeg,0.3065640415280003,0.10105263157894737,3
slavija-centar_r35_c34,1,3,1,623,640,859,883,./images/slavija-centar.jpeg,0.29956620266893236,0.06,3
slavija-centar_r35_c35,1,3,1,641,659,859,883,./images/slavija-centar.jpeg,0.3132978622906504,0.11368421052631579,3
slavija-centar_r35_c36,1,3,1,660,678,859,883,./images/slavija-centar.jpeg,0.3135273461064509,0.15368421052631578,3
slavija-centar_r35_c37,1,3,1,679,697,859,883,./images/slavija-centar.jpeg,0.3084458577367737,0.21473684210526317,3
slavija-centar_r35_c38,1,2,1,698,716,859,883,./images/slavija-centar.jpeg,0.3374711509251499,0.28421052631578947,2
slavija-centar_r35_c39,1,3,1,717,735,859,883,./images/slavija-centar.jpeg,0.3193825992348483,0.3684210526315789,3
slavija-centar_r35_c40,1,3,1,736,754,859,883,./images/slavija-centar.jpeg,0.25615753326445645,0.7326315789473684,3
slavija-centar_r36_c01,1,,0,1,18,884,909,./images/slavija-centar.jpeg,0.051893140674403586,0.1517094017094017,
slavija-centar_r36_c02,1,3,1,19,37,884,909,./images/slavija-centar.jpeg,0.06443601892768534,0.03441295546558704,3
slavija-centar_r36_c03,1,3,1,38,56,884,909,./images/slavija-centar.jpeg,0.06764566096540495,0.09716599190283401,3
slavija-centar_r36_c04,1,3,1,57,75,884,909,./images/slavija-centar.jpeg,0.18221707007310375,0.006072874493927126,3
slavija-centar_r36_c05,1,3,1,76,94,884,909,./images/slavija-centar.jpeg,0.2454375255956623,0.0,3
slavija-centar_r36_c06,1,3,1,95,113,884,909,./images/slavija-centar.jpeg,0.27245988166634066,0.0,3
slavija-centar_r36_c07,1,3,1,114,131,884,909,./images/slavija-centar.jpeg,0.24315708983516265,0.002136752136752137,3
slavija-centar_r36_c08,1,3,1,132,150,884,909,./images/slavija-centar.jpeg,0.2867410923396978,0.0,3
slavija-centar_r36_c09,1,2,1,151,169,884,909,./images/slavija-centar.jpeg,0.3376717904926085,0.0020242914979757085,2
slavija-centar_r36_c10,1,1,1,170,188,884,909,./images/slavija-centar.jpeg,0.3838557000272378,0.010121457489878543,1
slavija-centar_r36_c11,1,2,1,189,207,884,909,./images/slavija-centar.jpeg,0.3532606817808419,0.022267206477732792,2
slavija-centar_r36_c12,1,1,1,208,226,884,909,./images/slavija-centar.jpeg,0.3596915691472768,0.016194331983805668,1
slavija-centar_r36_c13,1,1,1,227,245,884,909,./images/slavija-centar.jpeg,0.36435872214224185,0.004048582995951417,1
slavija-centar_r36_c14,1,2,1,246,263,884,909,./images/slavija-centar.jpeg,0.3479142493759959,0.0,2
slavija-centar_r36_c15,1,1,1,264,282,884,909,./images/slavija-centar.jpeg,0.3648751456638395,0.0,1
slavija-centar_r36_c16,1,3,1,283,301,884,909,./images/slavija-centar.jpeg,0.307150177628768,0.0,3
slavija-centar_r36_c17,1,3,1,302,320,884,909,./images/slavija-centar.jpeg,0.3218510787110205,0.0,3
slavija-centar_r36_c18,1,3,1,321,339,884,909,./images/slavija-centar.jpeg,0.3110872397243635,0.0,3
slavija-centar_r36_c19,1,3,1,340,358,884,909,./images/slavija-centar.jpeg,0.32613807156237534,0.0020242914979757085,3
slavija-centar_r36_c20,1,2,1,359,377,884,909,./images/slavija-centar.jpeg,0.33733699627786584,0.024291497975708502,2
slavija-centar_r36_c21,1,1,1,378,395,884,909,./images/slavija-centar.jpeg,0.3576531854436106,0.04700854700854701,1
slavija-centar_r36_c22,1,3,1,396,414,884,909,./images/slavija-centar.jpeg,0.3092090327642664,0.04048582995951417,3
slavija-centar_r36_c23,1,2,1,415,433,884,909,./images/slavija-centar.jpeg,0.3518346478246458,0.058704453441295545,2
slavija-centar_r36_c24,1,3,1,434,452,884,909,./images/slavija-centar.jpeg,0.3296782379093124,0.0728744939271255,3
slavija-centar_r36_c25,1,2,1,453,471,884,909,./images/slavija-centar.jpeg,0.3492915140267631,0.048582995951417005,2
slavija-centar_r36_c26,1,3,1,472,490,884,909,./images/slavija-centar.jpeg,0.3346436120999777,0.016194331983805668,3
slavija-centar_r36_c27,1,2,1,491,508,884,909,./images/slavija-centar.jpeg,0.35468666462207415,0.027777777777777776,2
slavija-centar_r36_c28,1,2,1,509,527,884,909,./images/slavija-centar.jpeg,0.34738557729658504,0.008097165991902834,2
slavija-centar_r36_c29,1,2,1,528,546,884,909,./images/slavija-centar.jpeg,0.3522078366063959,0.006072874493927126,2
slavija-centar_r36_c30,1,3,1,547,565,884,909,./images/slavija-centar.jpeg,0.3165745135043238,0.020242914979757085,3
slavija-centar_r36_c31,1,3,1,566,584,884,909,./images/slavija-centar.jpeg,0.24957084978309968,0.01417004048582996,3
slavija-centar_r36_c32,1,3,1,585,603,884,909,./images/slavija-centar.jpeg,0.21360899599658598,0.06275303643724696,3
slavija-centar_r36_c33,1,3,1,604,622,884,909,./images/slavija-centar.jpeg,0.27467922575301784,0.06275303643724696,3
slavija-centar_r36_c34,1,3,1,623,640,884,909,./images/slavija-centar.jpeg,0.2919917177207719,0.21581196581196582,3
slavija-centar_r36_c35,1,3,1,641,659,884,909,./images/slavija-centar.jpeg,0.2882532733511764,0.2813765182186235,3
slavija-centar_r36_c36,1,3,1,660,678,884,909,./images/slavija-centar.jpeg,0.3272267575436118,0.33805668016194335,3
slavija-centar_r36_c37,1,2,1,679,697,884,909,./images/slavija-centar.jpeg,0.3367630507408767,0.3441295546558704,2
slavija-centar_r36_c38,1,3,1,698,716,884,909,./images/slavija-centar.jpeg,0.30053231760502774,0.4008097165991903,3
slavija-centar_r36_c39,1,3,1,717,735,884,909,./images/slavija-centar.jpeg,0.26198720184543556,0.6072874493927125,3
slavija-centar_r36_c40,1,3,1,736,754,884,909,./images/slavija-centar.jpeg,0.2963446063827289,0.5951417004048583,3
slavija-centar_r37_c01,1,,0,1,18,910,934,./images/slavija-centar.jpeg,-inf,1.0,
slavija-centar_r37_c02,1,,0,19,37,910,934,./images/slavija-centar.jpeg,-inf,0.991578947368421,
slavija-centar_r37_c03,1,,0,38,56,910,934,./images/slavija-centar.jpeg,-inf,1.0,
slavija-centar_r37_c04,1,3,1,57,75,910,934,./images/slavija-centar.jpeg,0.06100226434590122,0.5663157894736842,3
slavija-centar_r37_c05,1,3,1,76,94,910,934,./images/slavija-centar.jpeg,0.10508022155931346,0.24,3
slavija-centar_r37_c06,1,3,1,95,113,910,934,./images/slavija-centar.jpeg,0.18644009437656542,0.4,3
slavija-centar_r37_c07,1,3,1,114,131,910,934,./images/slavija-centar.jpeg,0.1341161995543966,0.20222222222222222,3
slavija-centar_r37_c08,1,3,1,132,150,910,934,./images/slavija-centar.jpeg,0.20775451846948106,0.0,3
slavija-centar_r37_c09,1,3,1,151,169,910,934,./images/slavija-centar.jpeg,0.2600849139214561,0.0,3
slavija-centar_r37_c10,1,3,1,170,188,910,934,./images/slavija-centar.jpeg,0.32145601872559315,0.004210526315789474,3
slavija-centar_r37_c11,1,2,1,189,207,910,934,./images/slavija-centar.jpeg,0.34978838349436103,0.004210526315789474,2
slavija-centar_r37_c12,1,1,1,208,226,910,934,./images/slavija-centar.jpeg,0.36060748877813736,0.018947368421052633,1
slavija-centar_r37_c13,1,2,1,227,245,910,934,./images/slavija-centar.jpeg,0.3420734906797196,0.008421052631578947,2
slavija-centar_r37_c14,1,2,1,246,263,910,934,./images/slavija-centar.jpeg,0.3416615751007386,0.0044444444444444444,2
slavija-centar_r37_c15,1,2,1,264,282,910,934,./images/slavija-centar.jpeg,0.34243910429498803,0.0,2
slavija-centar_r37_c16,1,2,1,283,301,910,934,./images/slavija-centar.jpeg,0.3422690963502734,0.0,2
slavija-centar_r37_c17,1,2,1,302,320,910,934,./images/slavija-centar.jpeg,0.34190196991292454,0.0,2
slavija-centar_r37_c18,1,1,1,321,339,910,934,./images/slavija-centar.jpeg,0.3612629067604506,0.0,1
slavija-centar_r37_c19,1,1,1,340,358,910,934,./images/slavija-centar.jpeg,0.3708778066413474,0.010526315789473684,1
slavija-centar_r37_c20,1,1,1,359,377,910,934,./images/slavija-centar.jpeg,0.36522079258932116,0.04,1
slavija-centar_r37_c21,1,1,1,378,395,910,934,./images/slavija-centar.jpeg,0.3580856314852594,0.03111111111111111,1
slavija-centar_r37_c22,1,2,1,396,414,910,934,./images/slavija-centar.jpeg,0.34777282716195,0.014736842105263158,2
slavija-centar_r37_c23,1,2,1,415,433,910,934,./images/slavija-centar.jpeg,0.33754939219976876,0.018947368421052633,2
slavija-centar_r37_c24,1,1,1,434,452,910,934,./images/slavija-centar.jpeg,0.36284523989287343,0.035789473684210524,1
slavija-centar_r37_c25,1,2,1,453,471,910,934,./images/slavija-centar.jpeg,0.34229205651560796,0.02736842105263158,2
slavija-centar_r37_c26,1,1,1,472,490,910,934,./images/slavija-centar.jpeg,0.35843777764838786,0.016842105263157894,1
slavija-centar_r37_c27,1,1,1,491,508,910,934,./images/slavija-centar.jpeg,0.3767961801110512,0.02666666666666667,1
slavija-centar_r37_c28,1,1,1,509,527,910,934,./images/slavija-centar.jpeg,0.36382371223386656,0.016842105263157894,1
slavija-centar_r37_c29,1,2,1,528,546,910,934,./images/slavija-centar.jpeg,0.34031608286226095,0.00631578947368421,2
slavija-centar_r37_c30,1,1,1,547,565,910,934,./images/slavija-centar.jpeg,0.35769588278367315,0.035789473684210524,1
slavija-centar_r37_c31,1,1,1,566,584,910,934,./images/slavija-centar.jpeg,0.35936278558685586,0.07368421052631578,1
slavija-centar_r37_c32,1,3,1,585,603,910,934,./images/slavija-centar.jpeg,0.3022457670145219,0.08210526315789474,3
slavija-centar_r37_c33,1,3,1,604,622,910,934,./images/slavija-centar.jpeg,0.3154037350860567,0.12842105263157894,3
